mata nyeri,riwayat kelilipan / trauma pada mata (ketusuk),mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.60403
mudah merasa kenyang setelah makan makanan berukuran normal,bersendawa,muntah,mual;maag,migrain;maag;0.40968
lemas,nyeri untuk melirik,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,mata merah,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.45029
kram perut,dehidrasi,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.38824
sakit tenggorokan,suara serak,batuk,demam;faringitis,rinosinusitis;faringitis;0.60905
nyeri kepala,pusing,muntah,mual;demam tifoid,maag;maag;0.31124
sakit kepala,perih di ulu hati,muntah,mual;maag,migrain;maag;0.41106
tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau,batuk,demam;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.40448
sakit saat menelan,bintik-bintik pada amandel,batuk,demam;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
tubuh terasa sakit,bersin-bersin,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
nyeri dada kiri luas dan tiba-tiba,pusing,muntah,mual;maag,penyakit jantung koroner;penyakit jantung koroner;0.41944
muntah,pusing,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.32288
sensitif terhadap cahaya,sensitif terhadap suara,muntah,mual;migrain,penyakit jantung koroner;migrain;0.44106
sakit kepala,demam turun pada hari keempat tanpa obat,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
sensitif terhadap suara,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;hepatitis A,migrain;migrain;0.47599
suara serak,kesulitan menelan,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.67421
hidung tersumbat,paru-paru terhambat,kelelahan,demam;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
sakit kepala,napas bau,batuk,demam;rinosinusitis,tonsilitis/amandel;faringitis;0.40136
lemas,sakit kepala,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.35576
kelelahan,pusing,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.32288
kulit kekuningan,kehilangan nafsu makan,muntah,mual;hepatitis A,migrain;hepatitis A;0.45595
lemas,nyeri otot,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.31132
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
dehidrasi,sakit kepala,muntah,mual;diare akut,migrain;maag;0.31124
sakit tenggorokan,bersin-bersin,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;faringitis;0.54389
nyeri kepala,kulit kekuningan,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.43122
sakit perut,jarang buang air besar dari intensitas biasanya,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.42518
sakit kepala,bercak merah dan tidak gatal pada kulit,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.40019
rasa penuh di bagian dalam telinga,riwayat hidung berair sebelumnya,demam,nyeri bagian telinga,gangguan pendengaran;otitis media efusi,otitis media supuratif kronik;otitis media efusi;0.59092
dehidrasi,mual,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.32978
sensitif terhadap cahaya,sensitif terhadap suara,muntah,mual;hepatitis A,migrain;migrain;0.44106
kram perut,kehilangan nafsu makan,sakit kepala,demam;diare akut,tonsilitis/amandel;diare akut;0.34292
kelelahan,kehilangan nafsu makan,lemas,detak jantung tak teratur,sesak napas;anemia,hipertensi;anemia;0.52939
demam tinggi,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
nyeri kepala,demam,kelelahan,muntah,mual,pusing;hepatitis A,penyakit jantung koroner;hepatitis A;0.4518
nyeri kepala,mual,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;hepatitis A;0.37434
sembelit,pusing,muntah,mual;demam tifoid,maag;demam tifoid;0.32186
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.30427
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,sakit kepala sebagian kiri atau kanan,muntah,mual;diare akut,migrain;migrain;0.55787
sakit kepala,demam turun pada hari keempat tanpa obat,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.4224
kulit kekuningan,mual,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.48186
feses encer,sakit kepala,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;diare akut;0.37816
kembung,perih di ulu hati,muntah,mual;maag,migrain;maag;0.4473
detak jantung tak teratur,sakit kepala belakang,lemas,penglihatan kabur;diabetes melitus,hipertensi;hipertensi;0.4653
buang air besar lebih dari 2 kali sehari,dehidrasi,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;diare akut;0.41271
batuk,sakit saat menelan,sakit kepala,demam;diare akut,tonsilitis/amandel;faringitis;0.40136
demam tinggi,sensitif terhadap cahaya,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.3321
mual,pusing,nyeri kepala,demam;hepatitis A,varisela / cacar air;hepatitis A;0.35232
sesak napas,nyeri dada kiri luas dan tiba-tiba,muntah,mual;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.47749
nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis,muntah,mual;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.50652
demam,pusing,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
mata nyeri,penglihatan berkurang,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.56235
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,sakit kepala sebagian kiri atau kanan,muntah,mual;hepatitis A,migrain;migrain;0.55787
kulit kekuningan,mual,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.45595
feses encer,sakit kepala,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.38158
sensitif terhadap cahaya,bersin-bersin,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.30427
tercium bau tidak sedap jika menunduk,keluar lendir dari hidung,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.45029
sakit kepala,pembengkakan kelenjar getah bening di leher,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
hidung berair,tubuh terasa sakit,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;infeksi saluran napas akut;0.5193
sakit saat menelan,napas bau,batuk,sakit tenggorokan,demam;faringitis,tonsilitis/amandel;faringitis;0.54389
feses encer,buang air besar lebih dari 2 kali sehari,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.44726
kembung,riwayat makan tidak teratur/makan pedas/asam,muntah,sakit kepala,mual;diare akut,maag;maag;0.47052
nyeri kepala,kehilangan nafsu makan,kelelahan,muntah,mual,pusing;hepatitis A,penyakit jantung koroner;hepatitis A;0.42439
lemas,demam turun pada hari keempat tanpa obat,muntah,sakit kepala,mual;demam berdarah dengue,maag;demam berdarah dengue;0.4224
hidung tersumbat,tidak bisa atau kurang bisa mencium bau,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.4283
sembelit,diare,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.41109
tubuh terasa sakit,kelelahan,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.44321
lemas,detak jantung tak teratur,kelelahan,kehilangan nafsu makan;anemia,campak;anemia;0.48348
sensitif terhadap suara,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;demam tifoid,migrain;migrain;0.47599
nyeri kepala,sembelit,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.37837
kelelahan,pusing,muntah,mual;hepatitis A,maag;penyakit jantung koroner;0.31699
nyeri kepala,diare,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
sakit tenggorokan,bersin-bersin,kelelahan,demam;hepatitis A,infeksi saluran napas akut;faringitis;0.4195
sensitif terhadap cahaya,sensitif terhadap suara,muntah,mual;demam tifoid,migrain;migrain;0.44106
hidung gatal,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
sakit kepala,bersendawa,muntah,mual;maag,migrain;maag;0.38111
perih di ulu hati,rasa asam di mulut,muntah,sakit kepala,mual;demam berdarah dengue,maag;maag;0.4452
hidung tersumbat,tubuh terasa sakit,batuk,sakit tenggorokan,demam;faringitis,infeksi saluran napas akut;faringitis;0.54389
nyeri otot,lidah tertutup selaput putih kotor,muntah,mual;demam tifoid,maag;demam tifoid;0.32186
nyeri kepala,kehilangan nafsu makan,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
demam turun pada hari keempat tanpa obat,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.42515
mata gatal,kelopak mata sering menempel pada pagi hari,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.52118
rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;maag,penyakit jantung koroner;maag;0.40108
demam,kehilangan nafsu makan,muntah,mual;hepatitis A,migrain;hepatitis A;0.45595
riwayat konsumsi obat antihipertensi,penglihatan kabur,lemas,detak jantung tak teratur,sesak napas;anemia,hipertensi;hipertensi;0.58433
hidung berair,tubuh terasa sakit,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
sakit kepala,kehilangan nafsu makan,muntah,mual;diare akut,migrain;hepatitis A;0.31994
nyeri dada kiri luas dan tiba-tiba,pusing,muntah,mual;diare akut,penyakit jantung koroner;penyakit jantung koroner;0.41944
kram perut,dehidrasi,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;diare akut;0.38824
lemas,nyeri untuk melirik,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
sensitif terhadap cahaya,mata merah,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
kelelahan,mata merah,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
nyeri kepala,demam tinggi di malam hari,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.28554
hidung tersumbat,demam,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
nyeri otot,demam tinggi di malam hari,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
hidung tersumbat,tubuh terasa sakit,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.33614
kembung,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;demam tifoid,maag;maag;0.43793
kram perut,sakit kepala,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;diare akut;0.35225
dehidrasi,sakit kepala,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.34292
kelelahan,pusing,muntah,mual;diare akut,penyakit jantung koroner;penyakit jantung koroner;0.31699
tinja keras,jarang buang air besar dari intensitas biasanya,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;konstipasi/sembelit;0.53412
mudah merasa kenyang setelah makan makanan berukuran normal,perih di ulu hati,muntah,mual;demam tifoid,maag;maag;0.43824
kram perut,demam,muntah,mual;diare akut,penyakit jantung koroner;hepatitis A;0.35232
buang air besar lebih dari 2 kali sehari,mual,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.38158
napas bau,pembengkakan kelenjar getah bening di leher,batuk,demam;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
sembelit,diare,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;irritable bowel syndrome;0.57382
nyeri otot,demam tinggi di malam hari,nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tifoid,hepatitis A;demam tifoid;0.44208
sensitif terhadap cahaya,sensitif terhadap suara,muntah,mual;demam berdarah dengue,migrain;migrain;0.44106
dehidrasi,kehilangan nafsu makan,muntah,sakit kepala,mual;diare akut,maag;diare akut;0.3393
sesak napas,kulit pucat,kehilangan nafsu makan,pusing;anemia,demam tifoid;anemia;0.41174
nyeri otot,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
sensitif terhadap cahaya,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;hepatitis A,migrain;migrain;0.47599
adanya kotoran mata di pagi hari,kelopak mata sering menempel pada pagi hari,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.50951
tercium bau tidak sedap jika menunduk,nyeri wajah,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.45029
mudah merasa kenyang setelah makan makanan berukuran normal,rasa asam di mulut,muntah,mual;maag,penyakit jantung koroner;maag;0.46184
sensitif terhadap suara,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;demam berdarah dengue,migrain;migrain;0.47599
lemas,sakit kepala,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.31132
hidung berair,kelelahan,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;infeksi saluran napas akut;0.5193
lidah tertutup selaput putih kotor,kehilangan nafsu makan,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;hepatitis A;0.37434
demam tinggi,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.40631
kehilangan nafsu makan,mual,kelelahan,demam;hepatitis A,infeksi saluran napas akut;hepatitis A;0.45595
kram perut,dehidrasi,muntah,mual;diare akut,penyakit jantung koroner;diare akut;0.34292
hidung berair,bersin-bersin,batuk,hidung tersumbat,demam;infeksi saluran napas akut,rinosinusitis;infeksi saluran napas akut;0.55245
mata bengkak,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;rintis alergi;0.47834
sakit perut,kembung,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.3475
riwayat konsumsi obat antihipertensi,sakit kepala belakang,lemas,detak jantung tak teratur,sesak napas;anemia,hipertensi;hipertensi;0.62733
nyeri kepala,nyeri otot,kehilangan nafsu makan,pusing;anemia,demam tifoid;hepatitis A;0.2272
sakit kepala,kembung,muntah,mual;maag,migrain;maag;0.39109
sembelit,lidah tertutup selaput putih kotor,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;demam tifoid;0.41109
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,bersin-bersin;campak,rintis alergi;campak;0.30427
sembelit,lidah tertutup selaput putih kotor,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.32314
lidah tertutup selaput putih kotor,kehilangan nafsu makan,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;maag,migrain;maag;0.40108
sensitif terhadap cahaya,sensitif terhadap suara,muntah,mual;maag,migrain;migrain;0.44106
kelelahan,nyeri kepala,muntah,mual;hepatitis A,maag;hepatitis A;0.31475
demam turun pada hari keempat tanpa obat,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.46224
demam tinggi,bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.40631
hidung berair,sakit tenggorokan,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
adanya tekanan atau stress,diare,kram perut,sakit perut,kembung;irritable bowel syndrome,konstipasi/sembelit;irritable bowel syndrome;0.57382
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
sakit tenggorokan,napas bau,batuk,demam;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
nyeri kepala,kehilangan nafsu makan,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
kelelahan,kehilangan nafsu makan,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.35371
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,muntah,mual;diare akut,migrain;diare akut;0.3321
nyeri kepala,demam tinggi di malam hari,muntah,mual,pusing;demam tifoid,penyakit jantung koroner;demam tifoid;0.37837
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.35371
lidah tertutup selaput putih kotor,diare,muntah,mual;demam tifoid,migrain;demam tifoid;0.37837
mual,pusing,kelelahan,demam;hepatitis A,infeksi saluran napas akut;hepatitis A;0.40413
hidung berair,bersin-bersin,kelelahan,demam;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.42686
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya,kelelahan,kehilangan nafsu makan;campak,hepatitis A;campak;0.3321
hidung tersumbat,hidung berair,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
kelopak mata sering menempel pada pagi hari,mata merah,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.52118
kulit kekuningan,demam,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.48186
demam tinggi,sensitif terhadap cahaya,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.3321
kelelahan,kulit kekuningan,muntah,mual;hepatitis A,maag;hepatitis A;0.40413
lemas,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.35882
sensitif terhadap cahaya,sakit kepala sebagian kiri atau kanan,muntah,mual;hepatitis A,migrain;migrain;0.52839
buang air besar lebih dari 2 kali sehari,dehidrasi,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;diare akut;0.41593
demam tinggi di malam hari,lidah tertutup selaput putih kotor,nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tifoid,hepatitis A;demam tifoid;0.48858
dehidrasi,sakit kepala,muntah,mual;diare akut,penyakit jantung koroner;maag;0.31124
kembung,rasa asam di mulut,muntah,mual;maag,migrain;maag;0.39109
muntah,kehilangan nafsu makan,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
muntah,pusing,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
kelelahan,pusing,muntah,mual;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.31699
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata merah,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
demam tinggi,demam turun pada hari keempat tanpa obat,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.44644
keluar lendir dari hidung,nyeri wajah,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.47228
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata merah,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau,batuk,demam;faringitis,rinosinusitis;rinosinusitis;0.40448
kehilangan nafsu makan,diare,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
hidung berair,mata bengkak,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis,kelelahan,muntah,mual,pusing;hepatitis A,penyakit jantung koroner;penyakit jantung koroner;0.59217
nyeri kepala,sembelit,muntah,mual;demam tifoid,maag;demam tifoid;0.37837
mudah merasa kenyang setelah makan makanan berukuran normal,bersendawa,muntah,mual;demam tifoid,maag;maag;0.40968
kelelahan,demam,muntah,mual;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
nyeri kepala,kulit kekuningan,muntah,mual;hepatitis A,maag;hepatitis A;0.40413
buang air besar lebih dari 2 kali sehari,demam,muntah,mual;diare akut,migrain;diare akut;0.36921
nyeri kepala,demam tinggi di malam hari,muntah,mual;demam tifoid,migrain;demam tifoid;0.37837
tubuh terasa sakit,kelelahan,batuk,sakit tenggorokan,demam;infeksi saluran napas akut,tonsilitis/amandel;faringitis;0.54389
demam tinggi,nyeri otot,muntah,sakit kepala,mual;demam berdarah dengue,maag;demam berdarah dengue;0.4224
mudah merasa kenyang setelah makan makanan berukuran normal,perih di ulu hati,muntah,mual;maag,penyakit jantung koroner;maag;0.43824
kembung,rasa asam di mulut,muntah,mual;demam tifoid,maag;maag;0.39109
nyeri kepala,sembelit,kehilangan nafsu makan,pusing;anemia,demam tifoid;demam tifoid;0.28554
nyeri untuk melirik,bercak merah dan tidak gatal pada kulit,muntah,nyeri otot,mual;demam berdarah dengue,demam tifoid;demam berdarah dengue;0.44155
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,mata merah,kelelahan,kehilangan nafsu makan;anemia,campak;campak;0.40631
demam tinggi,mata merah,mata berair,sensitif terhadap cahaya;campak,keratitis akut;campak;0.40631
demam,pusing,muntah,mual;hepatitis A,migrain;hepatitis A;0.40413
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,bersin-bersin,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
nyeri otot,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.35882
nyeri kepala,muntah,kelelahan,kehilangan nafsu makan;campak,hepatitis A;hepatitis A;0.3459
lemas,bercak merah dan tidak gatal pada kulit,muntah,sakit kepala,mual;demam berdarah dengue,maag;demam berdarah dengue;0.40019
kembung,perih di ulu hati,muntah,mual;demam tifoid,maag;maag;0.4473
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kehilangan nafsu makan,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.28263
kelopak mata sering menempel pada pagi hari,riwayat kontak positif konjungtivitis,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.49783
kelelahan,sensitif terhadap cahaya,mata berair,bersin-bersin;campak,rintis alergi;keratitis akut;0.38752
hidung tersumbat,dipengaruhi oleh makanan / keadaan tertentu (dingin,debu),mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
nyeri kepala,muntah,kelelahan,kehilangan nafsu makan,pusing;anemia,hepatitis A;hepatitis A;0.3459
nyeri kepala,lidah tertutup selaput putih kotor,sembelit,diare;demam tifoid,irritable bowel syndrome;demam tifoid;0.43125
nyeri otot,nyeri untuk melirik,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;demam berdarah dengue;0.40019
sakit tenggorokan,sakit kepala,batuk,demam;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
dehidrasi,kehilangan nafsu makan,muntah,mual;diare akut,penyakit jantung koroner;hepatitis A;0.31994
napas bau,pembengkakan kelenjar getah bening di leher,batuk,sakit tenggorokan,demam;faringitis,tonsilitis/amandel;faringitis;0.54389
sakit tenggorokan,kelelahan,hidung tersumbat,hidung berair,bersin-bersin;infeksi saluran napas akut,rintis alergi;infeksi saluran napas akut;0.44321
lemas,sesak napas,kelelahan,kehilangan nafsu makan;anemia,campak;anemia;0.48348
detak jantung tak teratur,kulit pucat,kelelahan,kehilangan nafsu makan;anemia,campak;anemia;0.49783
mata gatal,adanya kotoran mata di pagi hari,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.57212
mengeden saat buang air besar,kembung,kram perut,kehilangan nafsu makan;diare akut,konstipasi/sembelit;konstipasi/sembelit;0.41116
muntah,kehilangan nafsu makan,sakit kepala,demam;diare akut,tonsilitis/amandel;hepatitis A;0.38176
demam tinggi,kelelahan,mata berair,bersin-bersin;campak,rintis alergi;campak;0.38158
demam tinggi,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.45029
nyeri otot,pusing,muntah,kehilangan nafsu makan,mual;demam tifoid,diare akut;hepatitis A;0.37434
buang air besar lebih dari 2 kali sehari,kram perut,muntah,sakit kepala,mual;demam berdarah dengue,diare akut;diare akut;0.42423
hidung tersumbat,tercium bau tidak sedap jika menunduk,batuk,demam;rinosinusitis,tonsilitis/amandel;rinosinusitis;0.45029
demam tinggi di malam hari,kehilangan nafsu makan,sembelit,diare;demam tifoid,irritable bowel syndrome;irritable bowel syndrome;0.40289
sensitif terhadap suara,dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,muntah,mual;diare akut,migrain;migrain;0.47599
sakit kepala,kembung,muntah,mual;maag,penyakit jantung koroner;maag;0.39109
rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,muntah,mual;hepatitis A,maag;maag;0.40108
nyeri otot,demam turun pada hari keempat tanpa obat,muntah,mual;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
nyeri otot,diare,nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tifoid,hepatitis A;demam tifoid;0.44208
tubuh terasa sakit,paru-paru terhambat,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.28696
muntah,mual,kehilangan nafsu makan,pusing;anemia,demam tifoid;hepatitis A;0.37434
mata gatal,riwayat kontak positif konjungtivitis,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.56193
sakit saat menelan,pembengkakan kelenjar getah bening di leher,batuk,demam;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.41479
hidung berair,tubuh terasa sakit,kelelahan,demam;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.3844
kram perut,kehilangan nafsu makan,muntah,mual;diare akut,migrain;hepatitis A;0.31994
nyeri otot,lidah tertutup selaput putih kotor,nyeri kepala,muntah,kehilangan nafsu makan,mual,pusing;demam tifoid,hepatitis A;demam tifoid;0.44208
nyeri untuk melirik,bercak merah dan tidak gatal pada kulit,muntah,mual;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.40304
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata berair,bersin-bersin;campak,rintis alergi;campak;0.38158
ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,bersin-bersin,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.33577
sensitif terhadap cahaya,mata merah,kelelahan,bersin-bersin;campak,infeksi saluran napas akut;campak;0.38158
nyeri otot,pusing,muntah,mual;demam tifoid,migrain;maag;0.26885
