muntah,sakit kepala,mual;bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,demam berdarah dengue;maag;0.46184
muntah,mual;bercak merah dan tidak gatal pada kulit,lemas,mual,muntah;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
muntah,mual;kembung,mual,muntah,sakit kepala;maag,penyakit jantung koroner;maag;0.39109
muntah,nyeri otot,mual;demam tinggi di malam hari,mual,muntah,nyeri otot,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.41109
muntah,mual;kelelahan,mual,muntah,nyeri kepala;maag,hepatitis A;hepatitis A;0.31475
mata berair,mata merah;demam tinggi,mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,konjungtivitis/mata merah;campak;0.36234
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,kulit kekuningan,pusing;campak,hepatitis A;hepatitis A;0.43122
kelelahan,bersin-bersin;bersin-bersin,demam,kelelahan,sakit tenggorokan;campak,infeksi saluran napas akut;faringitis;0.4195
muntah,mual;kram perut,mual,muntah,sakit kepala;migrain,diare akut;maag;0.31124
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung gatal,hidung tersumbat;rintis alergi,infeksi saluran napas akut;rintis alergi;0.56024
mata berair,mata gatal;debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung tersumbat,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
muntah,mual;kelelahan,mual,muntah,riwayat kolesterol tinggi / kencing manis;demam berdarah dengue,penyakit jantung koroner;penyakit jantung koroner;0.41944
hidung tersumbat,hidung berair,bersin-bersin;batuk,bersin-bersin,hidung berair,hidung tersumbat,kelelahan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
muntah,mual;demam,kelelahan,mual,muntah;maag,hepatitis A;hepatitis A;0.40413
batuk,demam;batuk,bintik-bintik pada amandel,demam,pembengkakan kelenjar getah bening di leher;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
nyeri kepala,demam;demam,kulit kekuningan,nyeri kepala,pusing;varisela / cacar air,hepatitis A;hepatitis A;0.4112
lemas,penglihatan kabur;kesemutan,lemas,penglihatan kabur,penurunan berat badan;diabetes melitus,hipertensi;diabetes melitus;0.39291
kelelahan,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,kelelahan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
mata berair,mata merah;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata berair,mata merah,sensitif terhadap cahaya;campak,konjungtivitis/mata merah;keratitis akut;0.38752
batuk,demam;batuk,demam,keluar lendir dari hidung,nyeri wajah;rinosinusitis,faringitis;rinosinusitis;0.47228
mata berair,mata merah;kelopak mata sering menempel pada pagi hari,mata berair,mata gatal,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.52118
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,kelelahan,paru-paru terhambat;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.44321
muntah,kehilangan nafsu makan,mual;demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,nyeri kepala;demam tifoid,diare akut;demam tifoid;0.41109
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,demam,hidung berair,hidung tersumbat,paru-paru terhambat;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.50081
muntah,mual;mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag,migrain;maag;0.40108
mata berair,bersin-bersin;bersin-bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;migrain,penyakit jantung koroner;migrain;0.47599
nyeri kepala,demam;demam,kehilangan nafsu makan,kulit kekuningan,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.50541
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata merah,sensitif terhadap cahaya;campak,hepatitis A;campak;0.3321
muntah,mual;mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,migrain;demam berdarah dengue;0.35882
nyeri kepala,demam;demam,kehilangan nafsu makan,nyeri kepala,pusing;varisela / cacar air,hepatitis A;hepatitis A;0.38176
muntah,sakit kepala,mual;lemas,mual,muntah,nyeri untuk melirik,sakit kepala;maag,demam berdarah dengue;demam berdarah dengue;0.40019
batuk,demam;batuk,demam,hidung tersumbat,tidak bisa atau kurang bisa mencium bau;rinosinusitis,faringitis;rinosinusitis;0.4283
kelelahan,muntah,mual,pusing;demam,kelelahan,mual,muntah,nyeri kepala,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.4518
mata berair,sensitif terhadap cahaya;kehilangan nafsu makan,kelelahan,mata berair,sensitif terhadap cahaya;campak,keratitis akut;keratitis akut;0.38752
kram perut,sakit perut,kembung;adanya tekanan atau stress,kembung,kram perut,sakit perut,sembelit;konstipasi/sembelit,irritable bowel syndrome;irritable bowel syndrome;0.57382
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap cahaya;migrain,penyakit jantung koroner;migrain;0.52839
muntah,mual;kelelahan,mual,muntah,sesak napas;maag,penyakit jantung koroner;penyakit jantung koroner;0.38529
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis;maag,penyakit jantung koroner;penyakit jantung koroner;0.50652
muntah,mual;demam,mual,muntah,pusing;maag,hepatitis A;hepatitis A;0.40413
mata berair,bersin-bersin;bersin-bersin,hidung berair,mata berair,mata gatal;campak,rintis alergi;rintis alergi;0.40502
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;maag,migrain;migrain;0.55787
muntah,kehilangan nafsu makan,mual;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,mual,muntah,sakit kepala;demam tifoid,diare akut;diare akut;0.37816
mata berair,bersin-bersin;bersin-bersin,kehilangan nafsu makan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,rintis alergi;campak;0.38158
muntah,kehilangan nafsu makan,mual;dehidrasi,kehilangan nafsu makan,kram perut,mual,muntah;demam tifoid,diare akut;diare akut;0.38824
kelelahan,kehilangan nafsu makan;demam,kehilangan nafsu makan,kelelahan,mual;campak,hepatitis A;hepatitis A;0.45595
muntah,sakit kepala,mual;demam turun pada hari keempat tanpa obat,lemas,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.4224
mata berair,mata gatal;hidung gatal,mata bengkak,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
muntah,mual;dehidrasi,kehilangan nafsu makan,mual,muntah;migrain,diare akut;hepatitis A;0.31994
kelelahan,bersin-bersin;bersin-bersin,demam,kelelahan,tubuh terasa sakit;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
muntah,mual;dehidrasi,demam,mual,muntah;migrain,diare akut;hepatitis A;0.35232
kram perut,kehilangan nafsu makan;kehilangan nafsu makan,kembung,kram perut,mengeden saat buang air besar;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.41116
muntah,mual;mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.35882
muntah,mual;demam,kulit kekuningan,mual,muntah;maag,hepatitis A;hepatitis A;0.48186
muntah,mual;demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.38257
muntah,mual;lemas,mual,muntah,sakit kepala;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.31132
mata berair,bersin-bersin;bersin-bersin,kehilangan nafsu makan,mata berair,mata merah;campak,rintis alergi;campak;0.38158
kelelahan,demam;bersin-bersin,demam,hidung tersumbat,kelelahan;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
kehilangan nafsu makan,pusing;diare,kehilangan nafsu makan,nyeri kepala,pusing;anemia,demam tifoid;demam tifoid;0.28554
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung tersumbat,kelelahan,sakit tenggorokan;rintis alergi,infeksi saluran napas akut;infeksi saluran napas akut;0.44321
muntah,sakit kepala,mual;demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;demam berdarah dengue;0.48215
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap suara;demam berdarah dengue,migrain;migrain;0.52839
muntah,mual;mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam;maag,demam tifoid;maag;0.45636
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.41271
kelelahan,muntah,mual,pusing;demam,kehilangan nafsu makan,kelelahan,mual,muntah,pusing;penyakit jantung koroner,hepatitis A;hepatitis A;0.53952
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,hepatitis A;campak;0.3321
muntah,mual;kehilangan nafsu makan,mual,muntah,sakit kepala;migrain,diare akut;hepatitis A;0.31994
batuk,sakit tenggorokan,demam;batuk,demam,napas bau,sakit kepala,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
kelelahan,demam;demam,kelelahan,mual,nyeri kepala;hepatitis A,infeksi saluran napas akut;hepatitis A;0.40413
kehilangan nafsu makan,pusing;detak jantung tak teratur,kehilangan nafsu makan,lemas,pusing;anemia,demam tifoid;anemia;0.39493
muntah,sakit kepala,mual;bersendawa,mual,muntah,perih di ulu hati,sakit kepala;maag,demam berdarah dengue;maag;0.47081
muntah,sakit kepala,mual;bersendawa,kembung,mual,muntah,sakit kepala;maag,demam berdarah dengue;maag;0.45287
demam,nyeri bagian telinga,gangguan pendengaran;demam,gangguan pendengaran,keluar cairan berulang kali,keluar cairan selain bening,nyeri bagian telinga;otitis media efusi,otitis media supuratif kronik;otitis media supuratif kronik;0.60697
kram perut,kehilangan nafsu makan;kehilangan nafsu makan,kembung,kram perut,sakit perut;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.3475
muntah,mual;mual,muntah,rasa asam di mulut,sakit kepala;maag,demam tifoid;maag;0.35116
mata berair,mata merah;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,mata berair,mata merah;campak,konjungtivitis/mata merah;campak;0.38158
kram perut,kehilangan nafsu makan;buang air besar lebih dari 2 kali sehari,demam,kehilangan nafsu makan,kram perut;konstipasi/sembelit,diare akut;diare akut;0.41593
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri otot;maag,demam tifoid;hepatitis A;0.31994
muntah,mual;lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala;maag,demam tifoid;demam tifoid;0.37837
mata berair,mata gatal;hidung gatal,hidung tersumbat,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;konjungtivitis/mata merah;0.35371
kelelahan,kehilangan nafsu makan;detak jantung tak teratur,kehilangan nafsu makan,kelelahan,lemas;anemia,campak;anemia;0.48348
kelelahan,kehilangan nafsu makan,pusing;demam,kehilangan nafsu makan,kelelahan,mual,pusing;anemia,hepatitis A;hepatitis A;0.49947
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;migrain,demam tifoid;migrain;0.47599
nyeri kepala,demam;demam,kehilangan nafsu makan,kelelahan,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.43122
kram perut,kehilangan nafsu makan;buang air besar lebih dari 2 kali sehari,feses encer,kehilangan nafsu makan,kram perut;konstipasi/sembelit,diare akut;diare akut;0.45029
muntah,kehilangan nafsu makan,mual;diare,kehilangan nafsu makan,mual,muntah,nyeri otot;demam tifoid,diare akut;demam tifoid;0.35755
muntah,kehilangan nafsu makan,mual;feses encer,kehilangan nafsu makan,kram perut,mual,muntah;demam tifoid,diare akut;diare akut;0.42423
muntah,mual;diare,mual,muntah,nyeri otot;migrain,demam tifoid;demam tifoid;0.32186
muntah,mual;demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.38257
muntah,mual;lemas,mual,muntah,nyeri otot;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.31132
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,kehilangan nafsu makan,kelelahan;campak,hepatitis A;campak;0.3321
muntah,mual;demam tinggi di malam hari,diare,mual,muntah;migrain,demam tifoid;demam tifoid;0.37837
mata berair,mata gatal;bersin-bersin,hidung berair,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.41271
batuk,demam;batuk,demam,kesulitan menelan,sakit tenggorokan;rinosinusitis,faringitis;faringitis;0.61991
muntah,mual;diare,kehilangan nafsu makan,mual,muntah;maag,demam tifoid;demam tifoid;0.32186
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;anemia,campak;campak;0.3321
batuk,sakit tenggorokan,demam;batuk,demam,hidung tersumbat,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
nyeri kepala,demam;demam,kehilangan nafsu makan,mual,nyeri kepala;varisela / cacar air,hepatitis A;hepatitis A;0.45595
muntah,mual;demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.38257
kelelahan,kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,kulit pucat,pusing,sesak napas;anemia,hepatitis A;anemia;0.54246
kelelahan,bersin-bersin;bersin-bersin,kehilangan nafsu makan,kelelahan,mata merah;campak,infeksi saluran napas akut;campak;0.38158
muntah,mual;mual,muntah,rasa asam di mulut,sakit kepala;maag,penyakit jantung koroner;maag;0.35116
batuk,demam;batuk,demam,sakit tenggorokan,suara serak;rinosinusitis,faringitis;faringitis;0.60905
mata berair,mata gatal;debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
batuk,demam;batuk,demam,sakit kepala,sakit tenggorokan;rinosinusitis,tonsilitis/amandel;faringitis;0.54389
muntah,mual;lidah tertutup selaput putih kotor,mual,muntah,sembelit;migrain,demam tifoid;demam tifoid;0.37837
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri kepala;maag,demam tifoid;hepatitis A;0.37434
kelelahan,bersin-bersin;bersin-bersin,kelelahan,paru-paru terhambat,tubuh terasa sakit;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.28696
batuk,sakit tenggorokan,demam;batuk,bintik-bintik pada amandel,demam,sakit saat menelan,sakit tenggorokan;faringitis,tonsilitis/amandel;faringitis;0.54389
kelelahan,demam;demam,kelelahan,mual,pusing;hepatitis A,infeksi saluran napas akut;hepatitis A;0.40413
kelelahan,sesak napas,pusing;detak jantung tak teratur,kelelahan,kulit pucat,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.54246
batuk,sakit tenggorokan,demam;batuk,bersin-bersin,demam,hidung berair,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,demam,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.41271
kehilangan nafsu makan,pusing;demam tinggi di malam hari,kehilangan nafsu makan,nyeri otot,pusing;anemia,demam tifoid;demam tifoid;0.26161
batuk,sakit tenggorokan,demam;batuk,demam,paru-paru terhambat,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
mata berair,bersin-bersin;bersin-bersin,mata berair,mata merah,sensitif terhadap cahaya;campak,rintis alergi;keratitis akut;0.38752
muntah,mual;demam,kulit kekuningan,mual,muntah;migrain,hepatitis A;hepatitis A;0.48186
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,hidung berair,hidung gatal,hidung tersumbat,mata bengkak;rintis alergi,infeksi saluran napas akut;rintis alergi;0.44108
muntah,mual,pusing;kehilangan nafsu makan,mual,muntah,nyeri otot,pusing;penyakit jantung koroner,demam tifoid;hepatitis A;0.37434
muntah,mual;demam tinggi di malam hari,lidah tertutup selaput putih kotor,mual,muntah;migrain,demam tifoid;demam tifoid;0.37837
kram perut,kehilangan nafsu makan;kehilangan nafsu makan,kembung,kram perut,tinja keras;konstipasi/sembelit,diare akut;konstipasi/sembelit;0.37933
muntah,mual,pusing;demam tinggi di malam hari,diare,mual,muntah,pusing;penyakit jantung koroner,demam tifoid;demam tifoid;0.41109
muntah,nyeri otot,mual;demam tinggi di malam hari,mual,muntah,nyeri otot,pusing;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sakit kepala sebagian kiri atau kanan;demam berdarah dengue,migrain;migrain;0.55787
hidung tersumbat,hidung berair,bersin-bersin;bersin-bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung tersumbat,mata berair;rintis alergi,infeksi saluran napas akut;rintis alergi;0.44468
muntah,sakit kepala,mual;dehidrasi,kram perut,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.38824
batuk,sakit tenggorokan,demam;batuk,demam,hidung berair,hidung tersumbat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
batuk,sakit tenggorokan,demam;batuk,demam,hidung berair,paru-paru terhambat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
kram perut,kehilangan nafsu makan;demam,kehilangan nafsu makan,kram perut,muntah;konstipasi/sembelit,diare akut;hepatitis A;0.38176
muntah,mual;bercak merah dan tidak gatal pada kulit,demam turun pada hari keempat tanpa obat,mual,muntah;demam berdarah dengue,penyakit jantung koroner;demam berdarah dengue;0.42515
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;anemia,campak;anemia;0.29136
muntah,mual;kembung,mual,muntah,rasa asam di mulut;maag,penyakit jantung koroner;maag;0.39109
muntah,mual,pusing;mual,muntah,nyeri kepala,nyeri otot,pusing;penyakit jantung koroner,demam tifoid;demam tifoid;0.32186
muntah,kehilangan nafsu makan,mual;kehilangan nafsu makan,kram perut,mual,muntah,sakit kepala;demam tifoid,diare akut;diare akut;0.35225
muntah,mual;mual,muntah,nyeri kepala,pusing;demam berdarah dengue,hepatitis A;maag;0.31124
batuk,sakit tenggorokan,demam;batuk,demam,hidung tersumbat,paru-paru terhambat,sakit tenggorokan;faringitis,infeksi saluran napas akut;faringitis;0.54389
nyeri kepala,demam;bisul berisi air,demam,lemas,nyeri kepala;varisela / cacar air,hepatitis A;varisela / cacar air;0.56859
muntah,mual;mual,muntah,sensitif terhadap cahaya,sensitif terhadap suara;migrain,demam tifoid;migrain;0.44106
muntah,mual;mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,sakit kepala;maag,migrain;maag;0.38111
kehilangan nafsu makan,pusing;kehilangan nafsu makan,kulit pucat,pusing,sesak napas;anemia,demam tifoid;anemia;0.41174
muntah,mual;buang air besar lebih dari 2 kali sehari,mual,muntah,sakit kepala;migrain,diare akut;diare akut;0.3321
muntah,mual;mual,muntah,nyeri kepala,pusing;migrain,hepatitis A;maag;0.31124
kelelahan,demam;bersin-bersin,demam,kelelahan,tubuh terasa sakit;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
kelelahan,bersin-bersin;batuk,bersin-bersin,hidung tersumbat,kelelahan;campak,infeksi saluran napas akut;infeksi saluran napas akut;0.40481
muntah,mual;feses encer,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;diare akut;0.3321
kelelahan,kehilangan nafsu makan;bersin-bersin,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;campak,hepatitis A;campak;0.30427
muntah,sakit kepala,mual;mual,muntah,perih di ulu hati,rasa asam di mulut,sakit kepala;maag,demam berdarah dengue;maag;0.4452
kehilangan nafsu makan,pusing;kehilangan nafsu makan,lidah tertutup selaput putih kotor,nyeri otot,pusing;anemia,demam tifoid;demam tifoid;0.26161
muntah,mual;demam tinggi di malam hari,mual,muntah,nyeri otot;migrain,demam tifoid;demam tifoid;0.32186
muntah,sakit kepala,mual;kembung,mual,muntah,rasa asam di mulut,sakit kepala;maag,demam berdarah dengue;maag;0.42639
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;anemia,campak;campak;0.3321
muntah,kehilangan nafsu makan,mual;dehidrasi,feses encer,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;diare akut;0.41271
kelelahan,bersin-bersin;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin-bersin,kelelahan,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,infeksi saluran napas akut;campak;0.38158
kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,kulit pucat,pusing;anemia,demam tifoid;anemia;0.49783
batuk,sakit tenggorokan,demam;batuk,bersin-bersin,demam,sakit tenggorokan,tubuh terasa sakit;faringitis,infeksi saluran napas akut;faringitis;0.54389
muntah,mual;dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;maag,migrain;migrain;0.47599
muntah,mual;mual,muntah,perih di ulu hati,sakit kepala;maag,demam tifoid;maag;0.41106
muntah,mual;kembung,mual,muntah,rasa asam di mulut;maag,demam tifoid;maag;0.39109
mata berair,mata merah;adanya kotoran mata di pagi hari,kelopak mata sering menempel pada pagi hari,mata berair,mata merah;campak,konjungtivitis/mata merah;konjungtivitis/mata merah;0.50951
muntah,mual;lemas,mual,muntah,nyeri otot;demam berdarah dengue,migrain;demam berdarah dengue;0.31132
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis;migrain,penyakit jantung koroner;penyakit jantung koroner;0.50652
muntah,mual;diare,lidah tertutup selaput putih kotor,mual,muntah;migrain,demam tifoid;demam tifoid;0.37837
batuk,demam;batuk,demam,napas bau,sakit saat menelan;rinosinusitis,tonsilitis/amandel;tonsilitis/amandel;0.42583
mata berair,mata gatal;debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung gatal,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
muntah,mual;bersendawa,mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah;maag,migrain;maag;0.40968
muntah,sakit kepala,mual;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,mual,muntah,sakit kepala;maag,diare akut;diare akut;0.37816
kelelahan,kehilangan nafsu makan,pusing;demam,kehilangan nafsu makan,kelelahan,kulit kekuningan,pusing;anemia,hepatitis A;hepatitis A;0.54498
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri otot;migrain,demam tifoid;hepatitis A;0.31994
muntah,mual;mual,muntah,sakit kepala sebagian kiri atau kanan,sensitif terhadap suara;migrain,diare akut;migrain;0.52839
kram perut,kehilangan nafsu makan;buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,mual;konstipasi/sembelit,diare akut;diare akut;0.38158
muntah,mual;bercak merah dan tidak gatal pada kulit,mual,muntah,sakit kepala;demam berdarah dengue,hepatitis A;demam berdarah dengue;0.35882
muntah,mual;kelelahan,kulit kekuningan,mual,muntah;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
muntah,sakit kepala,mual;mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag,diare akut;maag;0.4358
batuk,hidung tersumbat,demam;batuk,demam,hidung tersumbat,keluar lendir dari hidung,tercium bau tidak sedap jika menunduk;rinosinusitis,infeksi saluran napas akut;rinosinusitis;0.54507
mata berair,mata gatal;bersin-bersin,hidung tersumbat,mata berair,mata gatal;konjungtivitis/mata merah,rintis alergi;rintis alergi;0.40502
muntah,mual;kehilangan nafsu makan,mual,muntah,sakit kepala;penyakit jantung koroner,diare akut;hepatitis A;0.31994
kehilangan nafsu makan,pusing;kehilangan nafsu makan,kelelahan,lemas,pusing;anemia,demam tifoid;anemia;0.48348
muntah,nyeri otot,mual;kehilangan nafsu makan,mual,muntah,nyeri otot,sembelit;demam berdarah dengue,demam tifoid;demam tifoid;0.35755
kelelahan,kehilangan nafsu makan;bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,mata berair;campak,hepatitis A;anemia;0.29136
muntah,kehilangan nafsu makan,mual;demam,feses encer,kehilangan nafsu makan,mual,muntah;demam tifoid,diare akut;hepatitis A;0.45595
kelelahan,sesak napas,pusing;detak jantung tak teratur,kelelahan,lemas,pusing,sesak napas;anemia,penyakit jantung koroner;anemia;0.52939
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,mata berair;anemia,campak;campak;0.3321
kelelahan,kehilangan nafsu makan;demam,kehilangan nafsu makan,kelelahan,kulit kekuningan;campak,hepatitis A;hepatitis A;0.50541
muntah,mual;kulit kekuningan,mual,muntah,pusing;demam berdarah dengue,hepatitis A;hepatitis A;0.40413
mata berair,mata merah;bersin-bersin,mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak,konjungtivitis/mata merah;campak;0.33577
batuk,demam;batuk,demam,hidung tersumbat,nyeri wajah;rinosinusitis,faringitis;rinosinusitis;0.47228
muntah,mual;kehilangan nafsu makan,mual,muntah,nyeri kepala;demam berdarah dengue,hepatitis A;hepatitis A;0.37434
kelelahan,kehilangan nafsu makan;kehilangan nafsu makan,kelelahan,mual,pusing;campak,hepatitis A;hepatitis A;0.37434
muntah,mual;dehidrasi,kram perut,mual,muntah;migrain,diare akut;diare akut;0.34292
muntah,mual;mual,muntah,perih di ulu hati,rasa asam di mulut;maag,penyakit jantung koroner;maag;0.41106
muntah,sakit kepala,mual;dehidrasi,kehilangan nafsu makan,mual,muntah,sakit kepala;demam berdarah dengue,diare akut;diare akut;0.3393
muntah,mual;mual,muntah,nyeri dada kiri luas dan tiba-tiba,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner,diare akut;penyakit jantung koroner;0.50652
muntah,mual;kelelahan,mual,muntah,pusing;demam berdarah dengue,hepatitis A;penyakit jantung koroner;0.31699
muntah,mual;mual,muntah,perih di ulu hati,rasa asam di mulut;maag,hepatitis A;maag;0.41106
kelelahan,demam;demam,hidung tersumbat,kelelahan,tubuh terasa sakit;hepatitis A,infeksi saluran napas akut;infeksi saluran napas akut;0.36073
kelelahan,kehilangan nafsu makan;demam tinggi,kehilangan nafsu makan,kelelahan,mata merah;campak,hepatitis A;campak;0.40631
muntah,mual,pusing;demam tinggi di malam hari,mual,muntah,nyeri kepala,pusing;penyakit jantung koroner,demam tifoid;demam tifoid;0.37837
